transaction_id,order_date,customer_id,acquisition_channel,gender,age,product_category,quantity,price_per_unit,total_amount
1885,2023-04-13,CUST0753,paid_search,Female,40,Clothing,2,112,224
1886,2023-04-27,CUST0753,paid_search,Female,40,Beauty,3,78,234
1887,2023-04-30,CUST0753,paid_search,Female,40,Clothing,4,45,180
1888,2023-05-14,CUST0753,paid_search,Female,40,Clothing,2,65,130
1889,2023-05-21,CUST0753,paid_search,Female,40,Electronics,1,83,83
1890,2023-07-11,CUST0754,organic,Female,35,Electronics,2,148,296
1891,2023-09-09,CUST0755,organic,Male,18,Clothing,3,74,222
1892,2023-09-12,CUST0755,organic,Male,18,Electronics,3,381,1143
1893,2023-10-12,CUST0755,organic,Male,18,Electronics,2,268,536
1894,2023-08-14,CUST0756,social,Male,52,Beauty,3,58,174
1895,2023-08-24,CUST0756,social,Male,52,Clothing,4,40,160
1896,2023-10-21,CUST0757,organic,Female,48,Beauty,4,33,132
1897,2023-10-26,CUST0757,organic,Female,48,Electronics,3,272,816
1898,2023-11-02,CUST0757,organic,Female,48,Clothing,4,39,156
1899,2023-11-07,CUST0757,organic,Female,48,Clothing,3,54,162
1900,2023-11-02,CUST0758,social,Female,18,Electronics,4,276,1104
1901,2023-11-05,CUST0758,social,Female,18,Clothing,1,75,75
1902,2023-11-12,CUST0758,social,Female,18,Clothing,1,73,73
1903,2023-04-08,CUST0759,social,Female,20,Clothing,4,101,404
1904,2023-04-29,CUST0759,social,Female,20,Electronics,1,299,299
1905,2023-05-06,CUST0759,social,Female,20,Electronics,4,133,532
1906,2023-12-04,CUST0760,social,Female,20,Clothing,3,113,339
1907,2023-10-13,CUST0761,email,Male,54,Electronics,3,280,840
1908,2023-10-23,CUST0761,email,Male,54,Beauty,2,51,102
1909,2023-12-01,CUST0762,paid_search,Female,36,Clothing,3,31,93
1910,2023-12-31,CUST0762,paid_search,Female,36,Beauty,4,26,104
1911,2023-12-13,CUST0763,email,Female,46,Electronics,4,139,556
1912,2023-12-18,CUST0763,email,Female,46,Beauty,2,34,68
1913,2023-12-28,CUST0763,email,Female,46,Clothing,2,66,132
1914,2023-11-04,CUST0764,organic,Female,42,Beauty,1,69,69
1915,2023-12-04,CUST0764,organic,Female,42,Electronics,4,332,1328
1916,2023-09-06,CUST0765,paid_search,Male,50,Electronics,3,125,375
1917,2023-09-16,CUST0765,paid_search,Male,50,Electronics,4,257,1028
1918,2023-09-21,CUST0765,paid_search,Male,50,Clothing,1,46,46
1919,2023-06-15,CUST0766,social,Male,53,Beauty,4,19,76
1920,2023-06-20,CUST0766,social,Male,53,Electronics,3,227,681
1921,2023-12-01,CUST0767,organic,Male,46,Clothing,2,20,40
1922,2023-12-06,CUST0767,organic,Male,46,Clothing,3,73,219
1923,2023-12-13,CUST0767,organic,Male,46,Clothing,4,106,424
1924,2023-12-27,CUST0767,organic,Male,46,Electronics,3,79,237
1925,2023-01-30,CUST0768,social,Male,43,Electronics,2,114,228
1926,2023-02-09,CUST0768,social,Male,43,Electronics,4,334,1336
1927,2023-09-04,CUST0769,email,Male,21,Clothing,1,59,59
1928,2023-09-18,CUST0769,email,Male,21,Electronics,2,322,644
1929,2023-09-21,CUST0769,email,Male,21,Electronics,3,238,714
1930,2023-04-16,CUST0770,email,Male,31,Clothing,4,88,352
1931,2023-02-20,CUST0771,social,Male,44,Clothing,1,98,98
1932,2023-02-27,CUST0771,social,Male,44,Clothing,4,90,360
1933,2023-03-04,CUST0771,social,Male,44,Beauty,2,29,58
1934,2023-03-22,CUST0772,social,Male,50,Electronics,2,301,602
1935,2023-04-05,CUST0772,social,Male,50,Beauty,2,70,140
1936,2023-04-10,CUST0772,social,Male,50,Clothing,3,113,339
1937,2023-05-13,CUST0773,email,Female,39,Beauty,3,39,117
1938,2023-05-23,CUST0773,email,Female,39,Electronics,2,264,528
1939,2023-10-12,CUST0774,organic,Male,20,Electronics,1,329,329
1940,2023-10-19,CUST0774,organic,Male,20,Clothing,4,111,444
1941,2023-05-18,CUST0775,paid_search,Male,40,Electronics,4,260,1040
1942,2023-05-25,CUST0775,paid_search,Male,40,Beauty,1,22,22
1943,2023-06-01,CUST0775,paid_search,Male,40,Clothing,1,99,99
1944,2023-07-03,CUST0776,paid_search,Male,38,Clothing,4,34,136
1945,2023-07-06,CUST0776,paid_search,Male,38,Electronics,3,391,1173
1946,2023-07-20,CUST0776,paid_search,Male,38,Beauty,1,12,12
1947,2023-11-26,CUST0777,social,Male,58,Electronics,4,138,552
1948,2023-12-03,CUST0777,social,Male,58,Clothing,1,111,111
1949,2023-09-30,CUST0778,email,Female,40,Electronics,2,143,286
1950,2023-10-14,CUST0778,email,Female,40,Clothing,3,79,237
1951,2023-10-21,CUST0778,email,Female,40,Beauty,3,19,57
1952,2023-12-06,CUST0779,organic,Male,21,Beauty,3,28,84
1953,2023-12-16,CUST0779,organic,Male,21,Electronics,2,270,540
1954,2023-03-10,CUST0780,organic,Female,38,Clothing,2,72,144
1955,2023-03-17,CUST0780,organic,Female,38,Beauty,4,19,76
1956,2023-03-22,CUST0780,organic,Female,38,Electronics,4,92,368
1957,2023-02-03,CUST0781,paid_search,Female,54,Beauty,2,67,134
1958,2023-02-08,CUST0781,paid_search,Female,54,Electronics,1,237,237
1959,2023-03-10,CUST0781,paid_search,Female,54,Beauty,2,33,66
1960,2023-09-19,CUST0782,paid_search,Female,48,Beauty,4,25,100
1961,2023-02-22,CUST0783,organic,Female,38,Clothing,4,118,472
1962,2023-07-24,CUST0784,paid_search,Female,43,Beauty,1,15,15
1963,2023-08-23,CUST0784,paid_search,Female,43,Clothing,4,84,336
1964,2023-08-26,CUST0784,paid_search,Female,43,Beauty,2,33,66
1965,2023-08-29,CUST0784,paid_search,Female,43,Beauty,2,36,72
1966,2023-09-01,CUST0784,paid_search,Female,43,Clothing,3,102,306
1967,2023-05-06,CUST0785,paid_search,Female,58,Electronics,4,52,208
1968,2023-06-05,CUST0785,paid_search,Female,58,Electronics,2,379,758
1969,2023-06-12,CUST0785,paid_search,Female,58,Beauty,1,26,26
1970,2023-08-23,CUST0786,paid_search,Male,52,Beauty,2,57,114
1971,2023-02-12,CUST0787,organic,Male,55,Electronics,1,133,133
1972,2023-02-17,CUST0787,organic,Male,55,Beauty,3,77,231
1973,2023-02-27,CUST0787,organic,Male,55,Clothing,1,93,93
1974,2023-03-29,CUST0787,organic,Male,55,Clothing,1,97,97
1975,2023-08-28,CUST0788,email,Female,41,Electronics,1,130,130
1976,2023-04-21,CUST0789,paid_search,Male,28,Electronics,1,255,255
1977,2023-05-21,CUST0789,paid_search,Male,28,Clothing,4,32,128
1978,2023-05-28,CUST0789,paid_search,Male,28,Electronics,2,349,698
1979,2023-09-06,CUST0790,social,Male,58,Clothing,2,34,68
1980,2023-09-27,CUST0790,social,Male,58,Beauty,4,17,68
1981,2023-05-31,CUST0791,organic,Female,46,Clothing,2,24,48
1982,2023-06-03,CUST0791,organic,Female,46,Electronics,2,391,782
1983,2023-06-10,CUST0791,organic,Female,46,Electronics,1,397,397
1984,2023-07-02,CUST0792,email,Female,20,Beauty,1,55,55
1985,2023-07-23,CUST0792,email,Female,20,Electronics,1,283,283
1986,2023-08-06,CUST0792,email,Female,20,Beauty,2,35,70
1987,2023-12-02,CUST0793,paid_search,Male,18,Beauty,3,60,180
1988,2023-04-05,CUST0794,social,Female,36,Electronics,1,100,100
1989,2023-04-12,CUST0794,social,Female,36,Clothing,3,114,342
1990,2023-04-19,CUST0794,social,Female,36,Beauty,1,12,12
1991,2023-01-08,CUST0795,social,Male,39,Electronics,2,247,494
1992,2023-07-03,CUST0796,organic,Female,31,Electronics,1,222,222
1993,2023-07-06,CUST0796,organic,Female,31,Electronics,1,305,305
1994,2023-07-16,CUST0796,organic,Female,31,Beauty,3,50,150
1995,2023-07-26,CUST0796,organic,Female,31,Beauty,1,59,59
1996,2023-10-08,CUST0797,social,Male,31,Beauty,1,63,63
1997,2023-10-18,CUST0797,social,Male,31,Clothing,2,103,206
1998,2023-10-23,CUST0797,social,Male,31,Electronics,1,345,345
1999,2023-07-14,CUST0798,paid_search,Male,33,Clothing,1,106,106
2000,2023-07-14,CUST0799,organic,Female,50,Clothing,1,80,80
2001,2023-08-04,CUST0799,organic,Female,50,Beauty,1,38,38
2002,2023-06-04,CUST0800,organic,Male,30,Clothing,1,74,74
2003,2023-06-18,CUST0800,organic,Male,30,Electronics,4,316,1264
2004,2023-04-03,CUST0801,paid_search,Female,55,Electronics,4,85,340
2005,2023-06-09,CUST0802,organic,Male,29,Beauty,1,40,40
2006,2023-06-23,CUST0802,organic,Male,29,Clothing,2,82,164
2007,2023-03-02,CUST0803,paid_search,Male,55,Clothing,4,73,292
2008,2023-03-07,CUST0803,paid_search,Male,55,Electronics,1,355,355
2009,2023-05-02,CUST0804,social,Female,56,Clothing,1,73,73
2010,2023-02-20,CUST0805,social,Male,50,Beauty,2,44,88
2011,2023-02-25,CUST0805,social,Male,50,Beauty,2,39,78
2012,2023-03-07,CUST0805,social,Male,50,Electronics,2,104,208
2013,2023-03-14,CUST0805,social,Male,50,Beauty,2,10,20
2014,2023-04-13,CUST0805,social,Male,50,Clothing,3,44,132
2015,2023-04-23,CUST0805,social,Male,50,Beauty,4,25,100
2016,2023-10-04,CUST0806,organic,Male,50,Clothing,4,106,424
2017,2023-10-09,CUST0806,organic,Male,50,Beauty,1,74,74
2018,2023-11-08,CUST0806,organic,Male,50,Electronics,3,133,399
2019,2023-01-05,CUST0807,social,Male,46,Clothing,3,102,306
2020,2023-04-02,CUST0808,organic,Female,22,Clothing,2,115,230
2021,2023-04-09,CUST0808,organic,Female,22,Electronics,1,399,399
2022,2023-04-19,CUST0808,organic,Female,22,Electronics,2,65,130
2023,2023-04-22,CUST0808,organic,Female,22,Clothing,3,37,111
2024,2023-06-19,CUST0809,organic,Female,23,Electronics,1,349,349
2025,2023-06-29,CUST0809,organic,Female,23,Electronics,2,141,282
2026,2023-07-02,CUST0809,organic,Female,23,Electronics,2,319,638
2027,2023-11-13,CUST0810,organic,Female,48,Beauty,4,59,236
2028,2023-11-18,CUST0810,organic,Female,48,Clothing,3,110,330
2029,2023-01-22,CUST0811,organic,Male,33,Electronics,4,322,1288
2030,2023-01-25,CUST0811,organic,Male,33,Beauty,4,12,48
2031,2023-11-22,CUST0812,organic,Male,48,Electronics,2,144,288
2032,2023-12-02,CUST0812,organic,Male,48,Electronics,1,338,338
2033,2023-01-01,CUST0813,paid_search,Male,42,Electronics,1,233,233
2034,2023-01-04,CUST0813,paid_search,Male,42,Clothing,4,41,164
2035,2023-05-13,CUST0814,social,Female,50,Electronics,1,221,221
2036,2023-08-21,CUST0815,email,Male,30,Beauty,1,49,49
2037,2023-08-26,CUST0815,email,Male,30,Clothing,4,109,436
2038,2023-01-12,CUST0816,paid_search,Female,27,Beauty,4,72,288
2039,2023-12-12,CUST0817,organic,Male,41,Clothing,3,58,174
2040,2023-12-17,CUST0817,organic,Male,41,Electronics,3,191,573
2041,2023-12-27,CUST0817,organic,Male,41,Beauty,1,27,27
2042,2023-02-15,CUST0818,email,Female,27,Beauty,3,65,195
2043,2023-02-25,CUST0818,email,Female,27,Beauty,4,66,264
2044,2023-03-11,CUST0818,email,Female,27,Beauty,3,67,201
2045,2023-03-16,CUST0818,email,Female,27,Electronics,3,202,606
2046,2023-02-03,CUST0819,paid_search,Female,58,Electronics,1,163,163
2047,2023-02-17,CUST0819,paid_search,Female,58,Clothing,4,89,356
2048,2023-02-20,CUST0819,paid_search,Female,58,Clothing,4,22,88
2049,2023-03-02,CUST0819,paid_search,Female,58,Electronics,1,160,160
2050,2023-03-19,CUST0820,organic,Female,48,Electronics,4,252,1008
2051,2023-04-09,CUST0820,organic,Female,48,Electronics,3,231,693
2052,2023-08-06,CUST0821,social,Male,30,Beauty,3,45,135
2053,2023-10-28,CUST0822,social,Male,20,Electronics,2,125,250
2054,2023-11-04,CUST0822,social,Male,20,Clothing,1,79,79
2055,2023-03-14,CUST0823,paid_search,Male,51,Electronics,3,85,255
2056,2023-04-04,CUST0823,paid_search,Male,51,Electronics,1,373,373
2057,2023-10-09,CUST0824,paid_search,Male,45,Electronics,2,349,698
2058,2023-10-14,CUST0824,paid_search,Male,45,Beauty,1,38,38
2059,2023-10-19,CUST0824,paid_search,Male,45,Electronics,4,269,1076
2060,2023-11-02,CUST0824,paid_search,Male,45,Beauty,4,14,56
2061,2023-09-06,CUST0825,organic,Male,36,Electronics,4,224,896
2062,2023-09-09,CUST0825,organic,Male,36,Electronics,2,220,440
2063,2023-09-12,CUST0825,organic,Male,36,Beauty,2,19,38
2064,2023-09-22,CUST0825,organic,Male,36,Clothing,4,25,100
2065,2023-09-29,CUST0825,organic,Male,36,Clothing,4,79,316
2066,2023-02-16,CUST0826,organic,Female,40,Clothing,2,40,80
2067,2023-02-23,CUST0826,organic,Female,40,Electronics,4,79,316
2068,2023-03-02,CUST0826,organic,Female,40,Clothing,1,29,29
2069,2023-05-01,CUST0827,organic,Male,49,Beauty,4,20,80
2070,2023-05-22,CUST0827,organic,Male,49,Electronics,2,240,480
2071,2023-05-27,CUST0827,organic,Male,49,Electronics,3,236,708
2072,2023-05-30,CUST0827,organic,Male,49,Clothing,4,83,332
2073,2023-06-04,CUST0827,organic,Male,49,Clothing,3,60,180
2074,2023-08-02,CUST0828,social,Female,30,Clothing,4,91,364
2075,2023-08-05,CUST0828,social,Female,30,Electronics,4,129,516
2076,2023-08-10,CUST0828,social,Female,30,Electronics,3,308,924
2077,2023-08-27,CUST0829,paid_search,Female,50,Electronics,1,81,81
2078,2023-09-01,CUST0829,paid_search,Female,50,Electronics,1,170,170
2079,2023-09-06,CUST0829,paid_search,Female,50,Beauty,3,27,81
2080,2023-09-13,CUST0829,paid_search,Female,50,Clothing,1,94,94
2081,2023-10-13,CUST0829,paid_search,Female,50,Beauty,1,59,59
2082,2023-02-25,CUST0830,organic,Male,51,Electronics,4,317,1268
2083,2023-02-28,CUST0830,organic,Male,51,Electronics,3,346,1038
2084,2023-03-07,CUST0830,organic,Male,51,Clothing,2,28,56
2085,2023-04-17,CUST0831,paid_search,Female,50,Electronics,2,256,512
2086,2023-05-01,CUST0831,paid_search,Female,50,Clothing,3,32,96
2087,2023-11-15,CUST0832,email,Male,22,Beauty,4,37,148
2088,2023-11-25,CUST0832,email,Male,22,Electronics,1,369,369
2089,2023-12-09,CUST0832,email,Male,22,Beauty,1,73,73
2090,2023-02-17,CUST0833,organic,Male,20,Electronics,2,104,208
2091,2023-02-22,CUST0833,organic,Male,20,Clothing,1,52,52
2092,2023-03-02,CUST0834,organic,Female,24,Electronics,1,328,328
2093,2023-03-09,CUST0834,organic,Female,24,Clothing,4,75,300
2094,2023-03-14,CUST0834,organic,Female,24,Beauty,3,17,51
2095,2023-03-19,CUST0834,organic,Female,24,Beauty,1,66,66
2096,2023-12-03,CUST0835,email,Female,41,Electronics,3,111,333
2097,2023-12-10,CUST0835,email,Female,41,Electronics,2,316,632
2098,2023-01-26,CUST0836,paid_search,Male,39,Electronics,3,170,510
2099,2023-02-05,CUST0836,paid_search,Male,39,Beauty,4,62,248
2100,2023-10-19,CUST0837,organic,Male,40,Clothing,1,118,118
2101,2023-11-09,CUST0837,organic,Male,40,Beauty,4,51,204
2102,2023-11-23,CUST0837,organic,Male,40,Electronics,3,351,1053
2103,2023-09-14,CUST0838,social,Female,47,Beauty,2,32,64
2104,2023-09-17,CUST0838,social,Female,47,Beauty,2,38,76
2105,2023-01-08,CUST0839,email,Male,35,Beauty,4,55,220
2106,2023-01-13,CUST0839,email,Male,35,Electronics,1,193,193
2107,2023-04-23,CUST0840,paid_search,Female,49,Clothing,1,81,81
2108,2023-05-07,CUST0840,paid_search,Female,49,Electronics,2,131,262
2109,2023-09-10,CUST0841,organic,Female,24,Electronics,4,260,1040
2110,2023-09-24,CUST0841,organic,Female,24,Beauty,4,78,312
2111,2023-10-01,CUST0841,organic,Female,24,Clothing,3,89,267
2112,2023-06-29,CUST0842,organic,Female,50,Electronics,1,211,211
2113,2023-07-26,CUST0843,paid_search,Male,22,Clothing,4,72,288
2114,2023-08-05,CUST0843,paid_search,Male,22,Beauty,3,52,156
2115,2023-08-12,CUST0843,paid_search,Male,22,Clothing,4,51,204
2116,2023-10-30,CUST0844,social,Male,45,Electronics,3,328,984
2117,2023-11-09,CUST0844,social,Male,45,Clothing,4,38,152
2118,2023-11-14,CUST0844,social,Male,45,Clothing,1,91,91
2119,2023-05-07,CUST0845,organic,Male,25,Beauty,1,27,27
2120,2023-05-12,CUST0845,organic,Male,25,Clothing,1,31,31
2121,2023-05-26,CUST0845,organic,Male,25,Clothing,2,56,112
2122,2023-02-25,CUST0846,social,Male,32,Clothing,1,115,115
2123,2023-08-02,CUST0847,paid_search,Male,21,Electronics,3,181,543
2124,2023-01-14,CUST0848,paid_search,Male,51,Electronics,3,112,336
2125,2023-01-19,CUST0848,paid_search,Male,51,Clothing,2,31,62
2126,2023-01-24,CUST0848,paid_search,Male,51,Electronics,2,313,626
2127,2023-01-28,CUST0849,paid_search,Female,22,Clothing,4,103,412
2128,2023-01-31,CUST0849,paid_search,Female,22,Beauty,1,72,72
2129,2023-02-03,CUST0849,paid_search,Female,22,Beauty,1,68,68
2130,2023-03-19,CUST0850,organic,Female,50,Beauty,3,76,228
2131,2023-03-22,CUST0850,organic,Female,50,Beauty,3,48,144
2132,2023-04-21,CUST0850,organic,Female,50,Clothing,2,104,208
2133,2023-08-04,CUST0851,social,Male,22,Clothing,3,45,135
2134,2023-08-09,CUST0851,social,Male,22,Electronics,3,145,435
2135,2023-08-19,CUST0851,social,Male,22,Clothing,3,85,255
2136,2023-08-24,CUST0851,social,Male,22,Clothing,3,85,255
2137,2023-08-29,CUST0851,social,Male,22,Clothing,3,65,195
2138,2023-09-05,CUST0851,social,Male,22,Electronics,3,321,963
2139,2023-09-10,CUST0851,social,Male,22,Electronics,4,139,556
2140,2023-06-03,CUST0852,paid_search,Male,55,Clothing,4,35,140
2141,2023-06-10,CUST0852,paid_search,Male,55,Clothing,1,58,58
2142,2023-06-15,CUST0852,paid_search,Male,55,Electronics,3,85,255
2143,2023-07-06,CUST0852,paid_search,Male,55,Clothing,2,42,84
2144,2023-07-11,CUST0852,paid_search,Male,55,Beauty,1,58,58
2145,2023-01-14,CUST0853,social,Male,51,Clothing,4,61,244
2146,2023-07-06,CUST0854,social,Male,43,Electronics,3,285,855
2147,2023-11-08,CUST0855,paid_search,Female,18,Electronics,4,158,632
2148,2023-01-07,CUST0856,social,Female,21,Clothing,1,26,26
2149,2023-01-03,CUST0857,social,Female,56,Electronics,4,161,644
2150,2023-04-21,CUST0858,social,Female,43,Electronics,1,353,353
2151,2023-04-26,CUST0858,social,Female,43,Beauty,2,52,104
2152,2023-05-06,CUST0858,social,Female,43,Electronics,3,115,345
2153,2023-05-13,CUST0858,social,Female,43,Clothing,3,58,174
2154,2023-08-26,CUST0859,organic,Female,50,Clothing,1,60,60
2155,2023-08-31,CUST0859,organic,Female,50,Clothing,3,33,99
2156,2023-09-07,CUST0859,organic,Female,50,Clothing,2,93,186
2157,2023-09-21,CUST0859,organic,Female,50,Electronics,4,393,1572
2158,2023-10-01,CUST0859,organic,Female,50,Beauty,2,73,146
2159,2023-08-27,CUST0860,paid_search,Female,50,Electronics,4,211,844
2160,2023-10-01,CUST0861,organic,Male,25,Electronics,4,296,1184
2161,2023-10-06,CUST0861,organic,Male,25,Electronics,2,391,782
2162,2023-10-21,CUST0862,social,Female,37,Beauty,4,59,236
2163,2023-10-26,CUST0862,social,Female,37,Clothing,1,94,94
2164,2023-11-02,CUST0862,social,Female,37,Beauty,1,44,44
2165,2023-11-16,CUST0862,social,Female,37,Beauty,3,36,108
2166,2023-11-19,CUST0862,social,Female,37,Clothing,2,73,146
2167,2023-08-15,CUST0863,social,Female,33,Clothing,3,91,273
2168,2023-08-20,CUST0863,social,Female,33,Beauty,2,57,114
2169,2023-09-03,CUST0863,social,Female,33,Beauty,1,58,58
2170,2023-01-15,CUST0864,organic,Male,38,Clothing,2,97,194
2171,2023-01-22,CUST0864,organic,Male,38,Electronics,1,169,169
2172,2023-02-01,CUST0864,organic,Male,38,Electronics,3,84,252
2173,2023-02-04,CUST0864,organic,Male,38,Electronics,2,361,722
2174,2023-02-14,CUST0864,organic,Male,38,Clothing,3,88,264
2175,2023-02-17,CUST0864,organic,Male,38,Clothing,1,23,23
2176,2023-07-11,CUST0865,social,Male,43,Electronics,2,133,266
2177,2023-07-18,CUST0865,social,Male,43,Beauty,4,31,124
2178,2023-07-28,CUST0865,social,Male,43,Beauty,4,56,224
2179,2023-04-29,CUST0866,organic,Male,40,Clothing,3,25,75
2180,2023-05-02,CUST0866,organic,Male,40,Beauty,3,19,57
2181,2023-01-28,CUST0867,organic,Female,35,Clothing,3,93,279
2182,2023-07-21,CUST0868,social,Male,48,Electronics,2,139,278
2183,2023-07-31,CUST0868,social,Male,48,Beauty,1,63,63
2184,2023-08-03,CUST0868,social,Male,48,Electronics,1,100,100
2185,2023-08-13,CUST0868,social,Male,48,Clothing,4,91,364
2186,2023-02-08,CUST0869,organic,Male,59,Clothing,4,70,280
2187,2023-02-11,CUST0869,organic,Male,59,Electronics,2,354,708
2188,2023-02-18,CUST0869,organic,Male,59,Beauty,3,37,111
2189,2023-09-30,CUST0870,organic,Male,29,Beauty,4,45,180
2190,2023-08-19,CUST0871,paid_search,Female,18,Beauty,4,34,136
2191,2023-03-27,CUST0872,paid_search,Male,59,Beauty,4,69,276
2192,2023-04-01,CUST0872,paid_search,Male,59,Electronics,3,114,342
2193,2023-05-06,CUST0873,paid_search,Female,26,Beauty,1,45,45
2194,2023-05-11,CUST0873,paid_search,Female,26,Clothing,2,113,226
2195,2023-06-01,CUST0873,paid_search,Female,26,Beauty,1,39,39
2196,2023-06-11,CUST0873,paid_search,Female,26,Clothing,3,66,198
2197,2023-10-27,CUST0874,organic,Female,20,Beauty,3,38,114
2198,2023-11-01,CUST0874,organic,Female,20,Clothing,3,24,72
2199,2023-01-25,CUST0875,organic,Female,43,Electronics,1,284,284
2200,2023-01-30,CUST0875,organic,Female,43,Electronics,3,368,1104
2201,2023-02-06,CUST0875,organic,Female,43,Beauty,2,65,130
2202,2023-05-25,CUST0876,email,Female,26,Beauty,1,60,60
2203,2023-05-30,CUST0876,email,Female,26,Clothing,1,56,56
2204,2023-06-20,CUST0876,email,Female,26,Electronics,4,268,1072
2205,2023-01-13,CUST0877,organic,Male,59,Clothing,1,57,57
2206,2023-02-12,CUST0877,organic,Male,59,Clothing,3,72,216
2207,2023-02-19,CUST0877,organic,Male,59,Clothing,1,109,109
2208,2023-07-31,CUST0878,social,Male,33,Clothing,1,94,94
2209,2023-01-25,CUST0879,paid_search,Female,41,Electronics,3,98,294
2210,2023-02-04,CUST0879,paid_search,Female,41,Beauty,2,79,158
2211,2023-03-09,CUST0880,organic,Male,31,Beauty,3,25,75
2212,2023-04-08,CUST0880,organic,Male,31,Clothing,1,30,30
2213,2023-04-15,CUST0880,organic,Male,31,Clothing,3,21,63
2214,2023-04-25,CUST0880,organic,Male,31,Clothing,4,113,452
2215,2023-03-08,CUST0881,social,Male,20,Clothing,3,64,192
2216,2023-03-29,CUST0881,social,Male,20,Clothing,2,66,132
2217,2023-08-21,CUST0882,email,Female,51,Clothing,1,98,98
2218,2023-08-24,CUST0882,email,Female,51,Electronics,1,347,347
2219,2023-08-29,CUST0882,email,Female,51,Electronics,1,391,391
2220,2023-04-19,CUST0883,paid_search,Male,50,Electronics,3,160,480
2221,2023-04-26,CUST0883,paid_search,Male,50,Clothing,3,38,114
2222,2023-05-01,CUST0883,paid_search,Male,50,Electronics,4,88,352
2223,2023-05-31,CUST0883,paid_search,Male,50,Beauty,3,48,144
2224,2023-05-26,CUST0884,social,Female,41,Clothing,2,53,106
